id_location,location
2000010000,CIUDAD DE BUENOS AIRES
2001010001,CONSTITUCION
2001010002,MONSERRAT
2001010005,SAN NICOLAS
2001010006,SAN TELMO
2002010001,RECOLETA
2003010002,SAN CRISTOBAL
2004010002,BOCA
2004010004,PARQUE PATRICIOS
2005010001,ALMAGRO
2006010001,CABALLITO
2007010001,FLORES
2009010001,LINIERS
2011010002,VILLA DEVOTO
2011010003,VILLA GENERAL MITRE
2012010004,VILLA URQUIZA
2014010001,PALERMO
2015010004,PATERNAL
2015010005,VILLA CRESPO
