,id,name,id_province,province,id_department,department,id_location,location,postal_code,adress,webpage
11047,70820702887587,MUTUAL DEL PERSONAL DEL GRUPO MÉDICO LAS COLONIAS,82,SANTA FE,70,LAS COLONIAS,82070040000,EMPALME SAN CARLOS,3007,LISANDRO DE LA TORRE 461,
11048,70820912887588,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,CASEROS 1119,
11049,70821052887589,MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB ATLÉTICO SAN GENARO,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,UDINO GALETTO ESQ. LAVALLE,
11050,70820912887590,MUTUAL SAN GUILLERMO,82,SANTA FE,91,SAN CRISTÓBAL,82091230000,SAN GUILLERMO,2347,MARIANO MORENO 103,
11051,70821262787591,ASOCIACIÓN DE OBRAS SOCIALES DE SAN JORGE,82,SANTA FE,126,SAN MARTÍN,82126140000,SAN JORGE,2451,EVA PERÓN 1301,
11052,70820212887592,ASOCIACIÓN MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB SPORTIVO SANTA CLARA,82,SANTA FE,21,CASTELLANOS,82021350000,SANTA CLARA DE SAGUIER,2315,MORENO Y STA. CLARA DE ASIS,
11053,70820632887593,ASOCIACIÓN MUTUAL DE AFILIADOS A LA CAJA DE INGENIERÍA (A.M.A.C.I.),82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,ZONA URBANA 1,
11054,70820632887594,MUTUAL ASOCIACIÓN MUTUALISTA DE EMPLEADOS PÚBLICOS,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN JERÓNIMO 2833,
11055,70820632887595,MUTUAL AMUR,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,25 DE MAYO 2091,
11072,70820632887596,ASOCIACIÓN MUTUAL UNIÓN SOLIDARIA -A.M.U.S.-,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,RIVADAVIA 3076,
11073,70820632387597,SINDICAL ASOCIACIÓN DEL PERSONAL NO DOCENTE DE LA UNIVERSIDAD NACIONAL DEL LITORAL,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,1º DE MAYO 3164,
11074,70820632887598,MUTUAL DE EMPLEADOS BANCARIOS DE SANTA FE (ME.BA.FE),82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,TUCUMAN 2653,
11075,70820632387599,CENTRO UNIÓN EMPLEADOS DE COMERCIO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN MARTÍN 2865,
11076,70820632387600,SINDICAL LUZ Y FUERZA,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,9 DE JULIO 2682,
11077,70820632887601,MUTUAL 12 DE MAYO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,TUCUMAN 3189,
11078,70820632887602,MUTUAL JERÁRQUICOS SALUD,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,AVDA. FACUNDO ZUVIRÍA 4536,
11079,70820632887603,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN MARTÍN 1732,
11080,70820632787604,OBRA SOCIAL O.S.P.L.A.D.,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SALTA 2960,
11081,70820632887605,ASOCIACIÓN MUTUAL SANTO TOMÁS DE AQUINO,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,MORENO 1898,
11082,70820632387606,SINDICAL DE LA ASOCIACIÓN SANTO TOMÉ EMPLEADOS Y OBREROS MUNICIPALES (A.S.T.E.O.M.),82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,RIVADAVIA 2070,
11083,70820632887607,MUTUAL VERDE,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,BELGRANO 2121,
11084,70820212787608,OBRA SOCIAL A.T.I.L.R.A.,82,SANTA FE,21,CASTELLANOS,82021360000,SUNCHALES,2322,25 DE MAYO 69,
11085,70820772887609,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL -TOSTADO-,82,SANTA FE,77,9 DE JULIO,82077080000,TOSTADO,3060,12 DE OCTUBRE 1390,
11086,70820842387612,ARROYITO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,ALBERDI 423,
11087,70820842387613,AMIGO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,GORRITI 299,
11088,70820842387614,AZAR,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PERON JUAN DOMINGO PRES AV 6389,
11089,70820842387615,APOTEKA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PELLEGRINI CARLOS AV 1760,
11090,70820842387616,ARIAS,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PELLEGRINI CARLOS AV 4099,
11093,70820842387777,FRANCHINI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MONTEVIDEO 4660,
11094,70820842387764,ENTRECONTI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,LAGOS OVIDIO AV 5106,
11095,70820842387765,EMBON,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,TUCUMAN 1902,
11096,70820842387766,FORT,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,NTRA SRA DEL ROSARIO BIS AV 569,
11097,70820842387767,FARMA 4,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,OROO NICASIO BV 2609,
11098,70820842387768,F. CERRUTTI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,SEGUI JUAN FRANCISCO BV 372,
11099,70820842387771,FLAVIO ROSSI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,DORREGO MANUEL 91,
11100,70820842387772,FERNANDEZ SAVIOLI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,IRIGOYEN HIPOLITO AV 1407,
11101,70820842387773,FRONTONS,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PASO JUAN JOSE 6045,
11102,70820842387774,FESSIA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MARTIN FIERRO 245,
11103,70820842387775,FRANZ,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MENDOZA AV 5802,
11105,70820842387617,AYACUCHO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,AYACUCHO 5196,
11106,70820842387618,A. PORTA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,BAIGORRIA JUAN BAUTISTA 1477,
11107,70820842387619,AIRES,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,BUENOS AIRES 2296,
11108,70820842387620,AGUILA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CAFFERATA 564,
11109,70820842387621,AURORA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CONSTITUCION 480,
11110,70820842387622,ABRIATA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORDOBA 2999,
11111,70820842387623,ALQUIMIA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORRIENTES AV 2670,
11112,70820842387624,AMAT,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,FUNES DEAN 5785,
11113,70820842387625,ARNESI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MOSCONI ENRIQUE GRL 3735,
11114,70820842387626,AGOSTI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,GUEMES 2141,
11115,70820842387627,AGUIRRE,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,GUEMES 2098,
11116,70820842387628,ABRUZZO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,IRIONDO 2998,
11117,70820842387629,ASTRAL,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,DE ROSAS JUAN MANUEL 1301,
11118,70820842387630,ATLANTICA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MAIPU 1498,
11119,70820842387631,ANTARTIDA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MENDOZA AV 7702,
11120,70820842387632,AVILA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MENDOZA AV 3762,
11124,70820842387829,JELUSICH,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,BUENOS AIRES 1612,
11125,70820842387831,KLEES,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MENDOZA AV 2599,
11126,70820842387832,KENNEDY,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,LAGOS OVIDIO AV 2598,
11127,70820842387833,KNOBEL,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,SARMIENTO DOMINGO FAUSTINO PRES 4590,
11128,70820842387835,LOPEZ TEMPORELLI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,ARIJON AV 494,
11129,70820842387836,LAFRANCHI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PELLEGRINI CARLOS AV 1909,
11130,70820842387837,LURASCHI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PELLEGRINI CARLOS AV 3995,
11131,70820842387838,LOMBARTE,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,URIBURU JOSE EVARISTO PRES AV 2576,
11132,70820842387839,LA FE,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,AVELLANEDA 1199,
11133,70820842387841,LEYENDEKER,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,AYOLAS 396,
11134,70820842387842,LA FLORIDA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RONDEAU BV 3302,
11135,70820842387843,LAURA GOMEZ,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RONDEAU BV 125,
11136,70820842387844,LA CAPITAL,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORRIENTES AV 1402,
11137,70820842387845,LA SALUD,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORRIENTES AV 2198,
11138,70820842387846,LAMBAS,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,IRIONDO 1820,
11139,70820842387847,LUCARELLI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PASO JUAN JOSE 7887,
11140,70820842387848,LAPRIDA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,Laprida 1401,
11141,70820842387849,LUCARINI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MACIEL COSME 881,
11142,70820842387850,LOURDES,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MENDOZA AV 2354,
11143,70820842387851,LAURINO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,MORENO MARIANO 4497,
11149,70820842387633,ANTONIOTTI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,PARAGUAY 1609,
11150,70820842387634,ALEMANA,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RIOBAMBA 1814,
11152,70820842387734,COLON,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,DE URQUIZA JUSTO JOSE 2147,
11153,70820842387735,DEL ALTO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,LAMAS INTENDENTE 270,
11154,70820842387736,DE GIORGIO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RONDEAU BV 711,
11155,70820842387737,DEL BARRIO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RONDEAU BV 3411,
11156,70820842387738,DEL LEON,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORDOBA 1704,
11157,70820842387739,DEL SIGLO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,CORDOBA 1469,
11158,70820842387635,ARISTIDES,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,RIOBAMBA 99,
11167,70820212387219,COSTAMAGNA,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,MORENO 103,
11168,70820212387220,DELLAPORTA,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,CORDOBA SUR 102,
11169,70820212387221,WELSCHEN,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,BUENOS AIRES 103,
11170,70820702387222,BONETTI,82,SANTA FE,70,LAS COLONIAS,82070100000,HUMBOLDT,3081,AV.LIBERTAD 2151,
11171,70820702387223,KINEN,82,SANTA FE,70,LAS COLONIAS,82070100000,HUMBOLDT,3081,25 DE MAYO 1945,
11172,70820702387224,MARIN,82,SANTA FE,70,LAS COLONIAS,82070100000,HUMBOLDT,3081,ALDO BUSTOS 2138,
11173,70820702387225,SIGRIST,82,SANTA FE,70,LAS COLONIAS,82070100000,HUMBOLDT,3081,AVDA.BECK-HERZOG 1518,
11186,70820702387226,WEDER,82,SANTA FE,70,LAS COLONIAS,82070100000,HUMBOLDT,3081,M. MORENO 2143,
11187,70821052387227,RUBIES,82,SANTA FE,105,SAN JERÓNIMO,82105150000,IRIGOYEN,2248,URQUIZA 441,
11188,70821122387228,DALLIA,82,SANTA FE,112,SAN JUSTO,82112060000,LA CRIOLLA,3052,2 DE ABRIL 510,
11189,70821122387229,DODORICO,82,SANTA FE,112,SAN JUSTO,82112060000,LA CRIOLLA,3052,SANTA FE 397,
11190,70821122387230,STRADA,82,SANTA FE,112,SAN JUSTO,82112060000,LA CRIOLLA,3052,ESTANISLAO LOPEZ 423,
11191,70820702387231,TESOLIN,82,SANTA FE,70,LAS COLONIAS,82070120000,LA PELADA,3027,SAN MARTIN S N,
11192,70820632387232,CUELLO,82,SANTA FE,63,LA CAPITAL,82063080000,LAGUNA PAIVA,3020,SARMIENTO 1103,
11193,70820632387233,DIAZ,82,SANTA FE,63,LA CAPITAL,82063080000,LAGUNA PAIVA,3020,CARLOS PELLEGRINI 2490,
11194,70820632387234,PIERINI,82,SANTA FE,63,LA CAPITAL,82063080000,LAGUNA PAIVA,3020,MAIPU 2303,
11195,70820632387235,VELTRI,82,SANTA FE,63,LA CAPITAL,82063080000,LAGUNA PAIVA,3020,AV. SAN MARTIN 1298,
11196,70820632387236,ZUAZQUITA,82,SANTA FE,63,LA CAPITAL,82063080000,LAGUNA PAIVA,3020,SAN MARTIN 1129,
11197,70821262387237,MARY,82,SANTA FE,126,SAN MARTÍN,82126080000,LANDETA,2531,LISANDRO DE LA TORRE 864,
11198,70821262387238,PEARSON,82,SANTA FE,126,SAN MARTÍN,82126080000,LANDETA,2531,MORENO 93,
11199,70820492387239,SANDRIGO,82,SANTA FE,49,GENERAL OBLIGADO,82049110000,LANTERI,3575,SAN MARTIN S,
11200,70820492387240,NADALICH,82,SANTA FE,49,GENERAL OBLIGADO,82049120000,LAS GARZAS,3574,VICENTE CASARES Y GRAL LOPEZ,
11201,70821262387241,OLMOS,82,SANTA FE,126,SAN MARTÍN,82126100000,LAS PETACAS,2451,CALLE 14 NRO. 341,
11202,70820492387242,CURTI,82,SANTA FE,49,GENERAL OBLIGADO,82049130000,LAS TOSCAS,3586,CALLE 21 193,
11203,70820492387243,PEZZ,82,SANTA FE,49,GENERAL OBLIGADO,82049130000,LAS TOSCAS,3586,CALLE 4 Y 19,
11204,70820492387244,PYSZNIAK,82,SANTA FE,49,GENERAL OBLIGADO,82049130000,LAS TOSCAS,3586,CALLE 17 376,
11205,70820492387245,RINESI,82,SANTA FE,49,GENERAL OBLIGADO,82049130000,LAS TOSCAS,3586,CALLE 10 Y 15,
11206,70820492387246,SNAIDER,82,SANTA FE,49,GENERAL OBLIGADO,82049130000,LAS TOSCAS,3586,CALLE 21 50,
11215,70821262387148,POET,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,SAN LORENZO 761,
11216,70821262387149,RACCA,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,SANTA FE 598,
11218,70820212387247,LEONARDINI,82,SANTA FE,21,CASTELLANOS,82021240000,LEHMANN,2305,MARAGNANI 65,
11219,70820212387248,SAPINO,82,SANTA FE,21,CASTELLANOS,82021240000,LEHMANN,2305,9 DE JULIO 19,
11220,70820632387249,BARCAROLO,82,SANTA FE,63,LA CAPITAL,82063090000,LLAMBI CAMPBELL,3036,GRAL PAZ 174 - LOCAL 1,
11221,70820632387250,MAITRE,82,SANTA FE,63,LA CAPITAL,82063090000,LLAMBI CAMPBELL,3036,DR. TAGLIARI 459,
11222,70820632387251,SANTA TERESITA,82,SANTA FE,63,LA CAPITAL,82063090000,LLAMBI CAMPBELL,3036,SAN MARTIN Y MITRE 305,
11223,70821052387252,BORGHETTI,82,SANTA FE,105,SAN JERÓNIMO,82105180000,LOPEZ,2255,AVENIDA LOPEZ 1677,
11224,70821262387253,INVERNIZZI,82,SANTA FE,126,SAN MARTÍN,82126110000,LOS CARDOS,2533,ITALIA 380,
11225,70821052387254,VERON,82,SANTA FE,105,SAN JERÓNIMO,82105190000,MACIEL,2208,MENDOZA 501,
11226,70821052387255,ZELAYA,82,SANTA FE,105,SAN JERÓNIMO,82105190000,MACIEL,2208,CORDOBA 744,
11227,70820492387256,CENTIS,82,SANTA FE,49,GENERAL OBLIGADO,82049150000,MALABRIGO,3572,SILVESTRE BEGNIS 982,
11228,70820492387257,GARCIA,82,SANTA FE,49,GENERAL OBLIGADO,82049150000,MALABRIGO,3572,SAN MARTIN 1435,
11229,70820492387258,PETTINA,82,SANTA FE,49,GENERAL OBLIGADO,82049150000,MALABRIGO,3572,SARMIENTO 1701,
11230,70820492387259,PREZ,82,SANTA FE,49,GENERAL OBLIGADO,82049150000,MALABRIGO,3572,AVDA.SIGEL 604,
11231,70820492387260,SALPIETRO,82,SANTA FE,49,GENERAL OBLIGADO,82049150000,MALABRIGO,3572,SPONTON 998,
11232,70821122387261,BUSALINO,82,SANTA FE,112,SAN JUSTO,82112080000,MARCELINO ESCALADA,3042,MAIPU 401,
11233,70821332387262,FRESCHI,82,SANTA FE,133,VERA,82133110000,MARGARITA,3056,BRIGADIER LOPEZ 1849,
11234,70821332387263,JUNCOS GOMES,82,SANTA FE,133,VERA,82133110000,MARGARITA,3056,GRAL. LOPEZ Y BELGRANO,
11235,70821332387264,ULRICH,82,SANTA FE,133,VERA,82133110000,MARGARITA,3056,COLON 2101,
11236,70821332387265,WOZNIAK,82,SANTA FE,133,VERA,82133110000,MARGARITA,3056,SAN MARTÍN 1804,
11237,70820212387266,AMBROGGIO,82,SANTA FE,21,CASTELLANOS,82021250000,MARIA JUANA,2445,SAN MARTIN 562,
11238,70820212387267,CASTELLANO,82,SANTA FE,21,CASTELLANOS,82021250000,MARIA JUANA,2445,9 DE JULIO 266,
11239,70820212387268,CORNALIS,82,SANTA FE,21,CASTELLANOS,82021250000,MARIA JUANA,2445,CORDOBA 414,
11240,70820212387269,DALMASSO,82,SANTA FE,21,CASTELLANOS,82021250000,MARIA JUANA,2445,DR. A. GIRALDEZ 444,
11244,70821262387150,TRIVISONNO,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,SANTA FE 882,
11245,70821262387151,VENTURI,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,AV. LIBERTAD 9,
11246,70820702387152,DRIUSSI,82,SANTA FE,70,LAS COLONIAS,82070030000,ELISA,3029,ESTANISLAO LOPEZ 412,
11247,70820212387270,PAGLIERO,82,SANTA FE,21,CASTELLANOS,82021250000,MARIA JUANA,2445,MITRE Y SARMIENTO,
11248,70820702387271,CARGNELLO,82,SANTA FE,70,LAS COLONIAS,82070140000,MARIA LUISA,3025,MALVINAS ARGENTINAS S,
11249,70821262387272,COSATTO,82,SANTA FE,126,SAN MARTÍN,82126120000,MARIA SUSANA,2527,RIVADAVIA 897,
11250,70821262387273,GUARDATTI,82,SANTA FE,126,SAN MARTÍN,82126120000,MARIA SUSANA,2527,AV. CENTENARIO 916,
11251,70821262387274,ORTIZ,82,SANTA FE,126,SAN MARTÍN,82126120000,MARIA SUSANA,2527,RIVADAVIA 1011,
11252,70821262387275,TERNAVASIO,82,SANTA FE,126,SAN MARTÍN,82126120000,MARIA SUSANA,2527,AV. PABLO RECAGNO 597,
11253,70820912387276,NAVARRO,82,SANTA FE,91,SAN CRISTÓBAL,82091180000,MOISES VILLE,2313,RIVADAVIA 236,
11254,70820912387277,ROTEMBERG,82,SANTA FE,91,SAN CRISTÓBAL,82091180000,MOISES VILLE,2313,25 DE MAYO 136,
11255,70821052387278,LORENZATTI,82,SANTA FE,105,SAN JERÓNIMO,82105200000,MONJE,2212,FCO. B. CAMINOS 691,
11256,70821052387279,SPEZIA,82,SANTA FE,105,SAN JERÓNIMO,82105200000,MONJE,2212,SAN MARTIN 563,
11257,70820632387280,BUIGUEZ,82,SANTA FE,63,LA CAPITAL,82063100000,MONTE VERA,3014,J. BALDACCINI 6116,
11258,70820632387281,MONTIBELLI,82,SANTA FE,63,LA CAPITAL,82063100000,MONTE VERA,3014,SAN MARTIN 5835,
11259,70820632387282,TURIELLA,82,SANTA FE,63,LA CAPITAL,82063100000,MONTE VERA,3014,SANTA FE 1144,
11260,70820632387283,GROPPO,82,SANTA FE,63,LA CAPITAL,82063110000,NELSON,3032,SAN MARTIN 161,
11261,70820632387284,FARMACIA SCOTTA,82,SANTA FE,63,LA CAPITAL,82063110000,NELSON,3032,25 DE MAYO 993,
11262,70821262387285,GAZZERA,82,SANTA FE,126,SAN MARTÍN,82126130000,PIAMONTE,2529,AVDA. JUAN BUSTINZA 1456,
11263,70821262387286,LOSADA,82,SANTA FE,126,SAN MARTÍN,82126130000,PIAMONTE,2529,AV. JULIAN DE BUSTINZA 934,
11264,70821262387287,SAGLIONE,82,SANTA FE,126,SAN MARTÍN,82126130000,PIAMONTE,2529,AV. JULIAN BUSTINZA 1201,
11265,70821262387288,SAN ANTONIO,82,SANTA FE,126,SAN MARTÍN,82126130000,PIAMONTE,2529,URQUIZA 1301,
11266,70820702387289,HUNZIKER,82,SANTA FE,70,LAS COLONIAS,82070170000,PILAR,3085,AV.BELGRANO 1205,
11267,70820702387290,KARLEN,82,SANTA FE,70,LAS COLONIAS,82070170000,PILAR,3085,SAN MARTIN 1450,
11268,70820702387291,POLONI,82,SANTA FE,70,LAS COLONIAS,82070170000,PILAR,3085,LEHMANN 1255,
11269,70820702387292,VALENTINI,82,SANTA FE,70,LAS COLONIAS,82070170000,PILAR,3085,LOS COLONIZADORES 1264,
11270,70820772387293,IÑIGUEZ,82,SANTA FE,77,9 DE JULIO,82077060000,POZO BORRADO,3061,F. PAUCKE Y GRAL. ROCA,
11274,70820632386948,ACOSTA,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SUIPACHA 2506,
11275,70820632386949,AGOTEGARAY,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,AV. gdor. FREYRE 3313,
11276,70820632386950,ALEJANDRO SENN,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,4 DE ENERO 2599,
11277,70820632386951,AMHERDT,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAAVEDRA 2499,
11278,70820632386952,ARGENTI,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN JERONIMO 1801,
11279,70820632386953,ARIAS,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,LOPEZ Y PLANES 4542,
11280,70820632386954,ARMANDO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,25 DE MAYO 3441,
11281,70820632386955,ARRIMADA,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,MARCIAL CANDIOTI 3298,
11282,70820632386956,AZANZA,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN MARTN 2983,
11283,70820632386957,BANCHIO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,IRIGOYEN FREYRE 2200,
11284,70820632386958,BARRIENTOS,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,9 DE JULIO 2198,
11285,70820632386959,BELGRANO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,RIVADAVIA 3237,
11286,70820632386960,BERTOLIN,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,URQUIZA 1067,
11287,70820632386961,BIANCHOTTI,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,ARISTOBULO DEL VALLE 6029,
11288,70820702387153,MILESI,82,SANTA FE,70,LAS COLONIAS,82070030000,ELISA,3029,BV. SAN FRANCISCO 237,
11289,70820702387154,TOMMASI,82,SANTA FE,70,LAS COLONIAS,82070030000,ELISA,3029,ITALIA 416,
11290,70820632387155,BARCAROLO,82,SANTA FE,63,LA CAPITAL,82063070000,EMILIA,3036,HIPOLITO IRIGOYEN 223,
11291,70820632387156,NOSEDA,82,SANTA FE,63,LA CAPITAL,82063070000,EMILIA,3036,GOBERNADOR MARIANO CABAL S,
11292,70820212387157,SALAROGLIO,82,SANTA FE,21,CASTELLANOS,82021150000,ESMERALDA,2456,BRIGADIER LOPEZ S,
11293,70820702387158,ALTHAUS,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,SARMIENTO 2780,
11294,70820702387159,FARMACIA BARRIOS,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,SIMON DE IRIONDO 3043,
11295,70820702387160,BORGOGNO,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,LEHMANN 2307,
11296,70820702387161,CLAUDIA SCHNEIDER,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,AV.LOS COLONIZADORES 957,
11297,70820702387162,EBERHARDT,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,SARMIENTO 1698,
11298,70820702387163,FAVARIN,82,SANTA FE,70,LAS COLONIAS,82070050000,ESPERANZA,3080,SARMIENTO 1302,
11299,70820702387294,CALIANI,82,SANTA FE,70,LAS COLONIAS,82070190000,PROGRESO,3023,MANUEL BELGRANO NRO. 2,
11300,70820632387493,STESSENS,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. 7 DE MARZO 1884,
11301,70820632387494,TERENZI,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,BELGRANO 3018,
11302,70820632387495,VILLATA,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. LUJAN 2979,
11303,70820632387496,ZIMMERMANN,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,MARIANO CANDIOTTI 3226,
11304,70820702387497,GAZANO,82,SANTA FE,70,LAS COLONIAS,82070310000,SARMIENTO,3023,9 DE JULIO 1259,
11305,70820702387498,VAN STRATE,82,SANTA FE,70,LAS COLONIAS,82070310000,SARMIENTO,3023,JOSE LAMY 1360,
11306,70821262387499,BOSSIO,82,SANTA FE,126,SAN MARTÍN,82126160000,SASTRE,2440,N. ORONO 1591,
11307,70821262387500,GIMENEZ,82,SANTA FE,126,SAN MARTÍN,82126160000,SASTRE,2440,9 DE JULIO 1773,
11308,70821262387501,IOVALDI,82,SANTA FE,126,SAN MARTÍN,82126160000,SASTRE,2440,SAN MARTIN 1901,
11309,70821262387502,NOVASIO,82,SANTA FE,126,SAN MARTÍN,82126160000,SASTRE,2440,AV.GRAL. LOPEZ 1675,
