id_location,location
50007010001,1A. SECCION
50007010002,2A. SECCION
50007010003,3A. SECCION
50007010005,5A. SECCION
50007010008,8A. SECCION
50014030000,GENERAL ALVEAR
50021010001,GODOY CRUZ
50028020003,CAPILLA DEL ROSARIO
50028020006,GENERAL BELGRANO
50063090006,VISTALBA
50070060001,COQUIMBITO
50070060004,MAIPU
50070070000,RODEO DEL MEDIO
50077040000,MALARGUE
50084140000,RIVADAVIA
50098100002,CIUDAD DE SAN MARTIN
50105210002,SAN RAFAEL
